Name,Team,POS,ADP,IP,mERA,mWHIP,mSO,mQS,mSVHLD,PTS,aPOS,Dollars,PlayerId
"Shawn Armstrong","TBR","RP",999,59,-0.4927040352159958,-0.6432309705681262,-6.9701927068962615,-5.753388976757579,0.27717791298416866,-13.582338776453792,11.882027289707361,-0.7003114867464326,"12857"
"Craig Kimbrel","PHI","RP",272.54998779296875,62,-2.7673800366564127,-3.223822671485741,-5.560365191050229,-5.753388976757579,3.689526156039482,-13.615430719910476,11.882027289707361,-0.7334034302031136,"6655"
"Brooks Raley","NYM","RP",726.2100219726562,62,-0.7039608162664616,-2.0946651693135596,-6.55006884983987,-5.753388976757579,1.4541925459271416,-13.64789126625033,11.882027289707361,-0.7658639765429684,"10061"
"Tarik Skubal","DET","SP",421.30999755859375,71.1723,-2.3922990961792694,-1.8617444108226386,-5.775851502729834,-1.0193068130864327,-5.6090416211510945,-16.65824344396927,14.737972710292768,-0.9202707336765006,"22267"
"Rafael Montero","HOU","RP",359.30999755859375,65,-1.4262264351246992,-3.1165273616349367,-6.425421385111201,-5.753388976757579,2.915920920460931,-13.805643238167487,11.882027289707361,-0.9236159484601261,"12760"
"Adam Ottavino","NYM","RP",670.9000244140625,64,-1.33740940885984,-2.7255823047782166,-5.836433023037196,-5.753388976757579,1.73437734635337,-13.918436367079464,11.882027289707361,-1.0364090773721006,"1247"
"Freddy Peralta","MIL","SP",143.47999572753906,129.227,-9.293387904019557,-5.48822767488563,1.5157075655512922,2.0979742930788867,-5.6090416211510945,-16.776975341426105,14.737972710292768,-1.039002631133334,"18679"
"Tanner Houck","BOS","RP",389,80.3866,-1.2571537896962366,-3.547760879294594,-4.1005162513807125,-4.147666265633083,-1.0301942890750035,-14.083291475079632,11.882027289707361,-1.2012641853722696,"19879"
"Keegan Akin","BAL","RP",738.760009765625,58,0.15833777790876039,-0.8665651675854902,-7.150504111866962,-5.753388976757579,-0.6413090670734254,-14.253429545374694,11.882027289707361,-1.371402255667335,"19362"
"David Robertson","NYM","RP",482.5899963378906,62,-1.0058629913085941,-4.467997707499074,-5.827818593751041,-5.753388976757579,2.7127324019618637,-14.342335867354423,11.882027289707361,-1.4603085776470621,"8241"
"Gregory Soto","PHI","RP",349.3800048828125,64,-0.6102921203956658,-6.067856764521652,-5.6539194913827355,-5.753388976757579,3.730132656050221,-14.355324697007411,11.882027289707361,-1.4732974073000502,"19677"
"Garrett Crochet","CHW","RP",694.8599853515625,48,1.6353274535803644,-0.6468868654631778,-7.153924523040832,-5.753388976757579,-2.5937513228854394,-14.512624234566665,11.882027289707361,-1.6305969448593038,"27463"
"Ken Waldichuk","OAK","SP",390.2099914550781,130.749,-6.930327330938912,-8.41697024177725,0.5843413046347539,2.527214536488387,-5.283096654139707,-17.518838385732725,14.737972710292768,-1.780865675439959,"27681"
"Carlos Estevez","LAA","RP",253.27999877929688,63,-5.6373855104206765,-4.527558723173602,-6.513418383703351,-5.753388976757579,7.66469145397671,-14.767060140078494,11.882027289707361,-1.8850328503711324,"14542"
"Jose Quintana","NYM","SP",337.760009765625,158.419,-7.012956936153741,-11.662862194900143,2.049854370186665,4.517864467309869,-5.6090416211510945,-17.717141914708442,14.737972710292768,-1.9791692044156752,"11423"
"Jovani Moran","MIN","RP",737.6900024414062,56,1.887080785124075,-3.849221421452306,-6.398861315414179,-5.753388976757579,-0.7607861803904294,-14.875177108890423,11.882027289707361,-1.9931498191830594,"20422"
"Cionel Perez","CIN","RP",741.8300170898438,61,0.23185299495271416,-5.093621431714418,-6.551906877444092,-5.753388976757579,2.1140477987426003,-15.053016492220772,11.882027289707361,-2.17098920251341,"19614"
"Danny Duffy",,"RP",746.0700073242188,55.0389,-0.10883741585776395,0.7097010502055656,-6.995171616200832,-5.185900059246819,-3.655922788930399,-15.236130830030246,11.882027289707361,-2.3541035403228863,"3542"
"Joe Mantiply","ARI","RP",544.4500122070312,63,-1.026349762645537,-3.863787970082623,-7.300257696328886,-5.753388976757579,2.690451056519848,-15.253333349294772,11.882027289707361,-2.3713060595874116,"14857"
"Adrian Morejon","SDP","SP",591.5900268554688,94.8456,-3.663228673737447,-3.6914651221868713,-3.2036835445951226,-2.33540452188013,-5.296580085934987,-18.19036194833456,14.737972710292768,-2.452389238041788,"20039"
"Wandy Peralta","NYY","RP",741.030029296875,64,-0.9114695164872623,-5.31728122761234,-7.131522032642889,-5.753388976757579,3.657769762003463,-15.455891991496605,11.882027289707361,-2.5738647017892426,"14295"
"Carlos Carrasco","NYM","SP",296.760009765625,149.652,-9.9914191155649,-7.882579074195362,1.4996741588280473,3.6159071061786374,-5.6090416211510945,-18.36745854590467,14.737972710292768,-2.629485835611904,"6632"
"Bryan Baker","BAL","RP",734.0999755859375,64,-1.138301521397218,-3.13689177040649,-6.178597273595652,-5.753388976757579,0.5923984116118095,-15.61478113054513,11.882027289707361,-2.732753840837767,"19804"
"Steven Okert","MIA","RP",750.760009765625,62,-2.435481535705229,-3.797064825498512,-6.105777457687515,-5.753388976757579,2.209733092098153,-15.88197970355068,11.882027289707361,-2.999952413843318,"13580"
"Kevin Ginkel","ARI","RP",564.0999755859375,62,-3.513330997119921,-5.598872317441492,-6.47312366496556,-5.753388976757579,5.435916948673903,-15.90279900761065,11.882027289707361,-3.020771717903287,"19876"
"John Schreiber","BOS","RP",533.280029296875,68,-2.18622817262655,-4.555430908370514,-6.22247263972037,-5.753388976757579,2.665046115058594,-16.052474582416416,11.882027289707361,-3.1704472927090537,"20020"
"Jakob Junis","SFG","SP/RP",625.47998046875,73.4644,-4.748992422363001,-2.487184694601331,-6.260811090391377,-4.809546989030815,-0.7624518665772765,-19.068987062963803,14.737972710292768,-3.3310143526710316,"13619"
"Tim Mayza","TOR","RP",999,57,0.4294684523772844,-2.9770800342040884,-7.5991985342096395,-5.753388976757579,-0.39610864135842705,-16.29630773415245,11.882027289707361,-3.4142804444450876,"15042"
"JP Sears","OAK","SP",537.6599731445312,87.492,-2.9319597949688823,-3.6756262928374634,-4.9531849222226425,-2.3760748142373664,-5.283096654139707,-19.21994247840606,14.737972710292768,-3.481969768113294,"23429"
"Alexis Diaz","CIN","RP",130.24000549316406,68,-6.6739880145229025,-7.338354438377657,-4.5854652381731995,-5.753388976757579,7.897032583737751,-16.454164084093584,11.882027289707361,-3.572136794386225,"21132"
"Emilio Pagan","MIN","RP",742.0700073242188,62,-3.6531101726059894,-1.4174307613431485,-6.098466935295394,-5.753388976757579,0.46349912468706106,-16.45889772131505,11.882027289707361,-3.576870431607686,"14771"
"Zach Jackson","OAK","RP",655.3099975585938,65,-2.2792833243698123,-6.674591861353422,-5.386316861063656,-5.753388976757579,3.55547292327102,-16.53810810027345,11.882027289707361,-3.6560808105660882,"19493"
"Andrew Bellatti","PHI","RP",750.5399780273438,60,-2.5564299590098916,-2.442504927029045,-5.907820090719682,-5.753388976757579,0.03187291643366964,-16.628271037082527,11.882027289707361,-3.746243747375165,"10657"
"Dylan Lee","ATL","RP",735.6900024414062,52,-1.0420213114935917,-0.09366172521399249,-7.62801414266144,-5.753388976757579,-2.206740556382652,-16.723826712509254,11.882027289707361,-3.841799422801894,"19996"
"Colin Poche","TBR","RP",723.9299926757812,60,-2.9897763516069262,-2.6221988208460063,-6.468420956361504,-5.753388976757579,1.0731683821819618,-16.76061672339005,11.882027289707361,-3.8785894336826914,"19403"
"Enyel De Los Santos","CLE","RP",750.4500122070312,58,-1.3289324351993186,-2.575983518856737,-6.723742479877845,-5.753388976757579,-0.4214618249105969,-16.80350923560208,11.882027289707361,-3.9214819458947154,"18403"
"Drew Pomeranz","SDP","RP",747.7899780273438,53,-0.30065166313500014,-2.1538459043475684,-7.109108533650156,-5.753388976757579,-1.837534138245904,-17.154529216136208,11.882027289707361,-4.272501926428845,"11426"
"Daniel Bard","COL","RP",125.5199966430664,66,-7.0219059920274045,-8.70913553702849,-5.695400692003463,-5.753388976757579,9.75686067061617,-17.422970527200768,11.882027289707361,-4.540943237493405,"7115"
"Anthony Bass","TOR","RP",744.2100219726562,62,-3.054371339639522,-4.402824110269195,-6.991409123137001,-5.753388976757579,2.7694774400321105,-17.43251610977119,11.882027289707361,-4.550488820063826,"7982"
"Eli Morgan","CLE","RP",712.5499877929688,60,-4.752068434299661,-0.4622930796422948,-6.931116680374314,-5.753388976757579,0.46214522715158224,-17.436721943922265,11.882027289707361,-4.554694654214906,"20203"
"Tejay Antone","CIN","RP",605.4500122070312,58,-2.8507063586387615,-3.771959326099183,-6.289498672963027,-5.753388976757579,1.207586588887266,-17.457966745571284,11.882027289707361,-4.575939455863924,"16233"
"Yusei Kikuchi","TOR","SP",536.969970703125,117.007,-6.017926254940946,-8.167247403700484,-0.6238951925112332,-0.23146919167504457,-5.276485077732895,-20.317023120560602,14.737972710292768,-4.579050410267835,"20633"
"Sixto Sanchez","MIA","RP",570.5900268554688,56.4505,0.5052293902530031,-1.2135029977277367,-7.04929679952664,-4.485245847140046,-5.299651613745927,-17.542467867887346,11.882027289707361,-4.660440578179985,"19680"
"Lucas Giolito","CHW","SP",148.58999633789062,175.664,-15.969520515386256,-9.844545158532785,5.664055954034567,5.352670094822034,-5.6090416211510945,-20.40638124621354,14.737972710292768,-4.668408535920768,"15474"
"Zach Eflin","TBR","SP",296.239990234375,145.844,-11.920925953225346,-6.1888049783204195,-0.3605247553003647,3.4709048341952156,-5.6090416211510945,-20.608392473802006,14.737972710292768,-4.870419763509237,"13774"
"Dylan Floro","MIA","RP",263.5199890136719,64,-4.265823209749539,-6.893990507466997,-7.75801586171545,-5.753388976757579,6.86224452694975,-17.808974028739808,11.882027289707361,-4.926946739032449,"13394"
"Kyle Muller","OAK","SP",463.9700012207031,109.885,-5.0589277881770816,-8.575540937713628,-2.2855169965577,0.535426342571583,-5.283096654139707,-20.667656034016538,14.737972710292768,-4.929683323723768,"20167"
"Garrett Whitlock","BOS","SP",296.1700134277344,135.754,-10.281095159816314,-6.883116090125358,0.5169931680630514,1.175226444349627,-5.272840923750343,-20.74483256127934,14.737972710292768,-5.006859850986567,"20191"
"Julian Merryweather","CHC","RP",698.1400146484375,62,-2.4738842393690397,-3.9422389791771573,-6.782442345927557,-5.753388976757579,1.059789086803281,-17.892165454428053,11.882027289707361,-5.0101381647206935,"16703"
"Luis Garcia","HOU","SP",149.52000427246094,157.124,-14.637545367012153,-8.045661117704293,3.291320514569568,4.144014870368597,-5.6090416211510945,-20.856912720929376,14.737972710292768,-5.118940010636608,"23735"
"Caleb Ferguson","LAD","RP",750.7100219726562,58,-1.441807498620046,-4.259258665269769,-6.18457208648657,-5.753388976757579,-0.3720050948054506,-18.01103232193941,11.882027289707361,-5.129005032232051,"19349"
"John Means","BAL","SP",589.3099975585938,44.0899,-2.989465439598634,0.2128279941130755,-9.293174190618608,-3.502099229501466,-5.297569226743074,-20.869480092348706,14.737972710292768,-5.131507382055938,"16269"
"Jake Diekman","CHW","RP",749.8800048828125,60,-1.1160640537518391,-5.911973769192698,-5.541361910088042,-5.753388976757579,0.26744264746835256,-18.055346062321803,11.882027289707361,-5.173318772614443,"5003"
"Yimi Garcia","TOR","RP",724.5499877929688,70,-5.793246410870952,-2.507628503429575,-6.304024309925757,-5.753388976757579,2.0097201137069387,-18.34856808727692,11.882027289707361,-5.46654079756956,"12095"
"Penn Murfee","SEA","RP",744.719970703125,62,-3.7654562002963985,-3.0194171789706337,-6.890458270282716,-5.753388976757579,1.0332388309389617,-18.395481795368365,11.882027289707361,-5.513454505661004,"25174"
"Jake Odorizzi","TEX","SP",573.7899780273438,81.3164,-7.024078306865659,-3.5296041227355275,-5.587096505555095,-4.499283279575125,-0.7050822582468044,-21.345144472978212,14.737972710292768,-5.607171762685444,"6397"
"Matt Barnes","MIA","RP",662.3400268554688,61,-3.7739103285865263,-6.264744938508253,-6.584698627243798,-5.753388976757579,3.806035319423558,-18.570707551672598,11.882027289707361,-5.688680261965236,"12863"
"Eduardo Rodriguez","DET","SP",328.6600036621094,169.46,-10.765797251522384,-13.456382665427366,2.7168463731377672,5.575826104303274,-5.6090416211510945,-21.538549060659804,14.737972710292768,-5.8005763503670345,"13164"
"Sean Manaea","SFG","SP",290.69000244140625,156.253,-12.98479380609414,-9.204481686961442,2.0565981538099605,4.186582870906052,-5.6090416211510945,-21.555136089490663,14.737972710292768,-5.817163379197895,"15873"
"Drew Smith","NYM","RP",999,59,-3.419702665527093,-3.220318767936504,-6.786557521750406,-5.753388976757579,0.4270570883828112,-18.75291084358877,11.882027289707361,-5.870883553881407,"17755"
"Matt Strahm","PHI","RP",746.7899780273438,55,-2.4370537330617457,-0.8448000892768934,-7.450096903194733,-5.753388976757579,-2.2849339726818045,-18.770273674972756,11.882027289707361,-5.888246385265395,"13799"
"Jose Berrios","TOR","SP",244.13999938964844,175.806,-16.704593095240973,-8.071759407396643,3.443852342175938,5.3018325007350935,-5.6090416211510945,-21.639709280877685,14.737972710292768,-5.901736570584912,"14168"
"Griffin Jax","MIN","RP",664,70,-5.735970357528033,-4.347249249300878,-6.254056705899027,-5.753388976757579,3.2490503382901137,-18.8416149511954,11.882027289707361,-5.959587661488042,"20253"
"Dylan Coleman","KCR","RP",603.4500122070312,68,-2.859883755363401,-7.118626115426005,-5.731623861571833,-5.753388976757579,2.6090297836651706,-18.85449292545365,11.882027289707361,-5.972465635746286,"22276"
"Kirby Yates","ATL","RP",740.3099975585938,56,-2.626763163455625,-2.943946358961519,-7.008627788565983,-5.753388976757579,-0.5710290254783423,-18.90375531321905,11.882027289707361,-6.021728023511688,"9073"
"Taylor Hearn","TEX","RP",746.75,60,-2.686059584009801,-4.012765148981327,-6.87114471003774,-5.753388976757579,0.3351722777543944,-18.988186142032053,11.882027289707361,-6.106158852324692,"18325"
"Kenta Maeda","MIN","SP",332.8299865722656,149.91,-12.970022894671104,-7.71888098494212,1.3985418680225918,2.599070560242666,-5.294237388920557,-21.98552884026853,14.737972710292768,-6.2475561299757585,"18498"
"Matthew Festa","SEA","RP",750.719970703125,55,-2.141351856778944,-2.001887571934552,-7.29194253773073,-5.753388976757579,-2.0344753405868072,-19.223046283788612,11.882027289707361,-6.341018994081253,"19330"
"Kyle Wright","ATL","SP",121.23999786376953,184.252,-11.773921243464976,-16.379366221422213,4.816046772868998,6.862559085564759,-5.6090416211510945,-22.083723227604523,14.737972710292768,-6.345750517311755,"19665"
"Jose Quijada","LAA","RP",742.52001953125,56,-2.090461127381332,-4.694045274590465,-6.332754295973634,-5.753388976757579,-0.46487938757109126,-19.335529062274098,11.882027289707361,-6.453501772566738,"19200"
"Tommy Nance","MIA","RP",999,56,-1.5012502279178992,-4.088858359076527,-7.336159985745408,-5.753388976757579,-0.8443415671271227,-19.523999116624537,11.882027289707361,-6.641971826917175,"19178"
"Spencer Turnbull","DET","SP",447.7900085449219,131.919,-7.67184756337799,-9.758386537866347,-0.9835557697228253,1.3187872541042618,-5.289135573344986,-22.384138190207885,14.737972710292768,-6.646165479915117,"16207"
"Domingo Acevedo","OAK","RP",519.2100219726562,62,-4.326070073357472,-3.7189999426459455,-7.396559252650133,-5.753388976757579,1.6447307239637248,-19.550287521447405,11.882027289707361,-6.668260231740043,"17092"
"Trevor Richards","TOR","RP",999,54,-2.4045552054679287,-2.3018577777172315,-7.126423422352121,-5.753388976757579,-2.0173478168688197,-19.60357319916368,11.882027289707361,-6.721545909456317,"19309"
"Bailey Ober","MIN","SP",287.8599853515625,99.9148,-9.719097449961664,-2.7884847412061298,-3.442022068156136,-1.243601085662995,-5.294237388920557,-22.487442733907482,14.737972710292768,-6.749470023614714,"21224"
"Ryne Stanek","HOU","RP",750.4400024414062,60,-3.148706620530519,-5.529382487059786,-6.09542122407012,-5.753388976757579,0.8670127205279263,-19.659886587890075,11.882027289707361,-6.777859298182714,"15947"
"Hoby Milner","MIL","RP",999,62,-3.4424481447932145,-3.7023110757971205,-7.300086859246772,-5.753388976757579,0.521441173009615,-19.67679388358507,11.882027289707361,-6.794766593877709,"13346"
"Jorge Alcala","MIN","RP",719.760009765625,54,-1.83057259950171,-2.514854273229168,-7.5684910783568675,-5.753388976757579,-2.2089791790403246,-19.87628610688565,11.882027289707361,-6.994258817178287,"19459"
"Lance McCullers Jr.","HOU","SP",194.97000122070312,148.348,-8.133452262339238,-15.180689523580044,2.0152025755931557,4.157673303886845,-5.6090416211510945,-22.750307527590376,14.737972710292768,-7.012334817297605,"14120"
"Justin Steele","CHC","SP",267.54998779296875,142.597,-7.140702965423766,-14.766926107657065,1.2090717199122263,3.514686354892146,-5.6090416211510945,-22.792912619427554,14.737972710292768,-7.054939909134783,"17312"
"Peter Strzelecki","MIL","RP",734.5499877929688,63,-4.947157883431602,-4.9321377273985725,-6.4055953136198855,-5.753388976757579,2.100303808696371,-19.93797609251127,11.882027289707361,-7.0559488028039095,"21367"
"Sonny Gray","MIN","SP",212.2100067138672,148.262,-10.364161050210074,-11.937522759880935,1.7142748902156462,3.397379406142839,-5.6090416211510945,-22.799071134883615,14.737972710292768,-7.061098424590849,"12768"
"Lou Trivino","NYY","RP",688.5900268554688,62,-3.2388619698734478,-5.7266418011912785,-6.884782728079798,-5.753388976757579,1.4736110087504746,-20.130064467151627,11.882027289707361,-7.248037177444266,"15043"
"Trevor Gott","SEA","RP",999,58,-3.614755631436461,-3.3306407725659417,-7.390573838890158,-5.753388976757579,-0.4259385737471988,-20.515297793397338,11.882027289707361,-7.633270503689976,"15046"
"Steven Wilson","SDP","RP",999,61,-5.237619935444877,-3.7049156451726217,-6.5800489229850285,-5.753388976757579,0.6291522365674275,-20.64682124379268,11.882027289707361,-7.764793954085317,"20353"
"Jake Cousins","MIL","RP",742.719970703125,54,-1.6128929127262615,-4.054964705526018,-6.9038186271006206,-5.753388976757579,-2.3460519955311128,-20.67111721764159,11.882027289707361,-7.789089927934228,"21620"
"Joely Rodriguez","BOS","RP",999,63,-2.8641431795906587,-8.146142734065329,-6.9555818552553434,-5.753388976757579,3.005619797238405,-20.7136369484305,11.882027289707361,-7.83160965872314,"11487"
"Trevor Megill","MIN","RP",750.760009765625,48,-0.9427033379408262,-2.4930263370938817,-7.938241644282225,-5.753388976757579,-3.5941800717011794,-20.72154036777569,11.882027289707361,-7.839513078068332,"17722"
"Dillon Tate","BAL","RP",655.760009765625,70,-3.523661966375932,-6.386834503310967,-7.291044725666732,-5.753388976757579,2.208275430505133,-20.746654741606076,11.882027289707361,-7.8646274518987145,"17796"
"Connor Brogdon","PHI","RP",743.9000244140625,58,-3.974224829473187,-2.9370187464038695,-7.299509519608887,-5.753388976757579,-0.7890541906498956,-20.753196262893418,11.882027289707361,-7.871168973186057,"21205"
"Brayan Bello","BOS","SP",336.30999755859375,116.858,-5.769912565760381,-12.486751648018263,-1.300698707500484,1.1033704205953478,-5.272840923750343,-23.726833424434126,14.737972710292768,-7.988860714141357,"23920"
"Ron Marinaccio","NYY","RP",722.760009765625,55,-2.6941042588874873,-4.01511651940611,-6.622620382215713,-5.753388976757579,-1.9765330440248812,-21.061763181291767,11.882027289707361,-8.179735891584409,"23488"
"Robert Stephenson","PIT","RP",665.4099731445312,63,-5.816591073708722,-4.004090837915078,-6.73113862467389,-5.753388976757579,1.1444901603020976,-21.16071935275317,11.882027289707361,-8.278692063045808,"13594"
"Ryan Brasier","BOS","RP",999,60,-5.067990056195231,-3.8981724524643946,-7.175332978101799,-5.753388976757579,0.666947673928412,-21.22793678959059,11.882027289707361,-8.345909499883229,"5615"
"Reid Detmers","LAA","SP",204.07000732421875,149.876,-14.856278970538925,-9.904243777509475,2.8810929765037825,3.160716924522892,-5.6090416211510945,-24.327754468172817,14.737972710292768,-8.589781757880049,"27468"
"Josh Taylor","KCR","RP",999,52,-1.101876414021812,-4.48409045995423,-7.920691497832338,-5.753388976757579,-2.2753030297621173,-21.535350378328076,11.882027289707361,-8.653323088620711,"17359"
"Sam Moll","OAK","RP",999,56,-1.272061368829375,-6.426738154254138,-7.579382248135916,-5.753388976757579,-0.5891976651229522,-21.620768413099963,11.882027289707361,-8.7387411233926,"14874"
"Gavin Stone","LAD","RP",999,60.936,-2.6011789919482435,-3.4972490554798217,-6.905635860692461,-3.3975398505251833,-5.280701919946899,-21.68230567859261,11.882027289707361,-8.800278388885248,"sa3014810"
"Jonathan Hernandez","TEX","RP",578.969970703125,66,-3.1194210237609155,-9.462501886328091,-6.271328783399029,-5.753388976757579,2.905040837020794,-21.701599833224822,11.882027289707361,-8.819572543517458,"17464"
"Matthew Boyd","DET","SP",461.8599853515625,153.17,-15.708426366235717,-8.849602947970203,1.4934865131045205,4.08255445222614,-5.6090416211510945,-24.591029970026355,14.737972710292768,-8.853057259733584,"15440"
"Andre Pallante","STL","RP",732.1400146484375,70,-1.8738693317353978,-9.487392918010691,-7.724454325731897,-5.753388976757579,3.0124915595371085,-21.82661399269846,11.882027289707361,-8.944586702991097,"26108"
"Dany Jimenez","OAK","RP",649.52001953125,60,-3.6544436172856685,-6.960916247199384,-6.947854229438395,-5.753388976757579,1.4830333685377481,-21.833569702143276,11.882027289707361,-8.951542412435915,"21170"
"Will Vest","DET","RP",749.4500122070312,60,-2.8953725707102644,-6.255246425270953,-7.661564670050204,-5.753388976757579,0.6936542895672381,-21.87191835322176,11.882027289707361,-8.989891063514397,"19769"
"Miles Mikolas","STL","SP",237.33999633789062,190.58,-17.067955246110856,-11.130332373326024,1.8222357715968547,7.215617471282386,-5.6090416211510945,-24.769475997708728,14.737972710292768,-9.031503287415958,"9803"
"Taylor Clarke","KCR","RP",750.7100219726562,66,-6.570143865657986,-5.434325517578327,-7.198366220208643,-5.753388976757579,2.9654298428940633,-21.990794737308473,11.882027289707361,-9.108767447601108,"17611"
"Jason Foley","DET","RP",707.3400268554688,64,-4.012171738491093,-7.27493571572311,-7.968596417375981,-5.753388976757579,3.008482928096459,-22.000609920251307,11.882027289707361,-9.118582630543944,"19531"
"Huascar Brazoban","MIA","RP",999,48,-0.8823482966474551,-3.8233600217025403,-7.916982416839525,-5.753388976757579,-3.628903795071696,-22.004983507018792,11.882027289707361,-9.122956217311433,"6107"
"Victor Arano","WSN","RP",745,58,-4.353260413995738,-4.79748110981733,-7.500353177040404,-5.753388976757579,0.39649826313768627,-22.007985414473364,11.882027289707361,-9.125958124766,"15915"
"Aaron Civale","CLE","SP",311.239990234375,134.113,-13.559776838150054,-7.296418833910022,-0.7514921451921943,2.3167299351839965,-5.6090416211510945,-24.899999503219366,14.737972710292768,-9.162026792926596,"19479"
"Rowan Wick","CHC","RP",694.4099731445312,62,-4.470621151131011,-7.059625596439759,-6.901659719344554,-5.753388976757579,2.0864040484441437,-22.098891395228762,11.882027289707361,-9.2168641055214,"14646"
"Brandon Pfaadt","ARI","SP",999,46.17,-5.369596298613914,-2.0095366667094847,-9.074962232414107,-2.949178885628562,-5.6090416211510945,-25.01231570451716,14.737972710292768,-9.274342994224392,"sa3014983"
"John Curtiss","NYM","RP",999,55,-4.2835974009863325,-3.5778783166363484,-7.970370432040125,-5.753388976757579,-0.6352703961075177,-22.220505522527905,11.882027289707361,-9.338478232820544,"16128"
"Nic Enright","MIA","RP",999,54,-4.17510024555363,-2.2023775420293523,-7.89293393765759,-5.753388976757579,-2.2675460458624754,-22.29134674786063,11.882027289707361,-9.409319458153268,"sa3010299"
"Bailey Falter","PHI","SP",421.4100036621094,100.114,-10.896788916431584,-3.470376438592268,-3.6116237412989567,-1.8909891256594413,-5.306835816324351,-25.176614038306596,14.737972710292768,-9.438641328013828,"20070"
"John Brebbia","SFG","RP",999,64,-7.020856130741998,-5.057732943242726,-7.164944126425766,-5.753388976757579,2.6342787066810547,-22.362643470487015,11.882027289707361,-9.480616180779654,"12777"
"JT Chargois","MIA","RP",732,58,-3.896199994787182,-5.558941224859689,-7.611094747920456,-5.753388976757579,0.35141464193128674,-22.468210302393622,11.882027289707361,-9.58618301268626,"13767"
"Reiver Sanmartin","CIN","RP",999,61,-4.351334311978467,-7.143520260637221,-7.376390691543123,-5.753388976757579,2.1203986927787772,-22.504235548137608,11.882027289707361,-9.622208258430248,"19754"
"Yency Almonte","LAD","RP",738.52001953125,60,-5.218876336839333,-5.463993056076767,-7.0286471220547275,-5.753388976757579,0.9509326467825606,-22.51397284494584,11.882027289707361,-9.631945555238483,"15068"
"Phil Bickford","LAD","RP",999,48,-3.228955053119526,-2.1514735208586866,-8.002916323222854,-5.753388976757579,-3.507657107390617,-22.644390981349257,11.882027289707361,-9.762363691641898,"18519"
"Clarke Schmidt","NYY","RP",495.45001220703125,61.9837,-2.146758885222258,-3.8389015018883503,-6.7254846919348195,-4.66924918808901,-5.278827774747324,-22.659222041881762,11.882027289707361,-9.7771947521744,"19899"
"Lucas Sims","CIN","RP",623.280029296875,62,-7.474798158959605,-5.785800740097889,-5.967674228319427,-5.753388976757579,2.3021388951087824,-22.679523209025717,11.882027289707361,-9.797495919318356,"13470"
"Mychal Givens","BAL","RP",737.9000244140625,62,-5.190789555277454,-5.971580326131558,-6.833639243039186,-5.753388976757579,1.040162785565651,-22.70923531564013,11.882027289707361,-9.827208025932766,"10430"
"Ryan Thompson","TBR","RP",999,54,-2.608337123607913,-4.431396529475959,-8.455650899853515,-5.753388976757579,-1.4912858281393828,-22.74005935783435,11.882027289707361,-9.858032068126988,"16647"
"Ryan Tepera","LAA","RP",629.239990234375,64,-7.814346241931915,-7.361307465998752,-7.062699967546507,-5.753388976757579,5.222003620461952,-22.7697390317728,11.882027289707361,-9.88771174206544,"10291"
"Jeff Brigham","NYM","RP",999,50,-3.634767506492865,-2.51932892630135,-7.519004182969306,-5.753388976757579,-3.416761034181308,-22.84325062670241,11.882027289707361,-9.96122333699505,"16631"
"Kevin Kelly","TBR","RP",999,52,-1.468056430297627,-4.000729403760247,-8.37635436067718,-5.753388976757579,-3.2789593868940097,-22.87748855838664,11.882027289707361,-9.995461268679279,"sa3009999"
"Lucas Luetge","ATL","RP",999,58,-4.961707052613547,-4.781367344298074,-7.79419540463039,-5.753388976757579,0.29404497154097164,-22.996613806758617,11.882027289707361,-10.114586517051256,"8337"
"Miguel Castro","ARI","RP",657.760009765625,64,-4.249944202304033,-8.91495122103206,-6.482529082173672,-5.753388976757579,2.3679421878672633,-23.032871294400078,11.882027289707361,-10.15084400469272,"15684"
"Tyler Mahle","MIN","SP",285.3399963378906,166.126,-16.669304208066663,-11.966379231240104,3.735386026665858,4.583118854561527,-5.6090416211510945,-25.92622017923047,14.737972710292768,-10.1882474689377,"16358"
"Josh Sborz","TEX","RP",748.8300170898438,48,-2.577836392494238,-4.437428905969124,-7.765305182369456,-5.753388976757579,-2.551999570531478,-23.085959028121877,11.882027289707361,-10.203931738414514,"18323"
"Marcus Stroman","CHC","SP",277.4100036621094,178.323,-12.969847728469533,-15.392505006635915,1.9636203776638712,5.983820699601741,-5.6090416211510945,-26.023953278990927,14.737972710292768,-10.285980568698157,"13431"
"Louie Varland","MIN","SP",710,38.288,-3.6266324435255317,-2.625795712986363,-9.832804498636671,-4.711057743541569,-5.294237388920557,-26.090527787610693,14.737972710292768,-10.352555077317923,"27691"
"Braxton Garrett","MIA","SP",364.1400146484375,110.548,-7.899535951828038,-9.707329447566442,-2.8054170486316945,-0.3956685276481665,-5.299651613745927,-26.107602589420264,14.737972710292768,-10.369629879127496,"21844"
"Phil Maton","HOU","RP",999,58,-5.179508417606969,-4.975099994324037,-7.347788731375396,-5.753388976757579,-0.07547373172588782,-23.331259851789866,11.882027289707361,-10.449232562082504,"18064"
"Andrew Chafin",,"RP",695.3099975585938,63,-1.2815698248443768,-4.057949555542042,-6.7147961618450545,-5.753388976757579,-5.6090416211510945,-23.416746140140148,11.882027289707361,-10.534718850432787,"12988"
