Name,Team,POS,ADP,IP,mERA,mWHIP,mSO,mQS,mSVHLD,PTS,aPOS,Dollars,PlayerId
"Hunter Harvey","WSN","RP",516.6699829101562,55.4545,-0.6868045276586896,-2.529861637781152,-5.778916542516788,-4.870912627593077,2.0681977548131183,-11.798297580736588,11.798297580736588,1,"15507"
"Luis Garcia","HOU","SP",151.10000610351562,156.067,-11.633102637215297,-4.572413685755305,3.42815984739292,3.2552529968995954,-5.299598940585266,-14.821702419263355,14.821702419263355,1,"23735"
"David Robertson","NYM","RP",482.4700012207031,61.7354,-0.493736904531013,-4.852397162260639,-4.4206212374795575,-4.870912627593077,2.731445623717224,-11.906222308147063,11.798297580736588,0.8920752725895251,"8241"
"Jose Leclerc","TEX","RP",170.52999877929688,54.5372,-1.4573142552011815,-4.147544030393002,-5.476574706455817,-4.870912627593077,3.792845147334902,-12.159500472308176,11.798297580736588,0.6387971084284121,"14524"
"Sonny Gray","MIN","SP",212.77000427246094,146.335,-7.4257167456555155,-8.287597873356534,2.373269285328057,3.4481106674914885,-5.299598940585266,-15.191533606777774,14.821702419263355,0.6301688124855829,"12768"
"Aaron Ashby","MIL","SP",232.6699981689453,114.689,-2.508607449746844,-9.159637076706545,0.9918672126571624,-0.43361973151004896,-4.2365765206717,-15.346573565977973,14.821702419263355,0.47512885328538024,"23550"
"Dylan Floro","MIA","RP",265.1700134277344,59.8329,-1.427139700491451,-4.876523212057026,-6.543725912576243,-4.870912627593077,5.390644376262682,-12.327657076455116,11.798297580736588,0.47064050428147164,"13394"
"Kyle Finnegan","WSN","RP",228.6300048828125,65.4886,-2.969015136745236,-6.329928881447714,-4.894695318972748,-4.870912627593077,6.6391682925032525,-12.42538367225552,11.798297580736588,0.37291390848106676,"15009"
"Caleb Ferguson","LAD","RP",750.7100219726562,49.6361,1.6352080697527425,-3.1564991400076363,-6.044297156490517,-4.870912627593077,-0.002044983625178311,-12.43854583796366,11.798297580736588,0.3597517427729251,"19349"
"Cody Morris","CLE","SP",390.7300109863281,60.9756,-1.1885266143694628,-1.9030280557644133,-4.935319701788432,-3.646447867246698,-3.9673399197152937,-15.640662158884302,14.821702419263355,0.18104026037905452,"25388"
"Brooks Raley","NYM","RP",727.030029296875,55.5607,-2.146723812815601,-2.3556909097481804,-5.575469046742153,-4.551323172029814,2.011526533886734,-12.617680407449015,11.798297580736588,0.1806171732875732,"10061"
"Yimi Garcia","TOR","RP",725.4299926757812,62.0307,-4.104286756465632,-1.3434720566125062,-5.70407051693154,-4.870912627593077,3.2289710850660756,-12.793770872536681,11.798297580736588,0.004526708199907747,"12095"
"Dylan Coleman","KCR","RP",602.7000122070312,63.491,-0.5198852020083412,-5.788486489666876,-4.977338806194648,-4.870912627593077,3.2873055863993654,-12.869317539063575,11.798297580736588,-0.07101995832698593,"22276"
"Tim Mayza","TOR","RP",999,46.9416,-0.4713664234204921,-1.7483370637229076,-7.093602965856387,-4.870912627593077,1.314671745556147,-12.869547335036716,11.798297580736588,-0.07124975430012825,"15042"
